year_x,iso3_o_x,iso3_d_x,Exports,gmt_offset_2020_o_x,gmt_offset_2020_d_x,lndist_x,dist_x,contig_x,comlang_off_x,comlang_ethno_x,comcol_x,col45_x,asean,aifta,international,gdp_o_x,gdp_d_x,tradeflow_comtrade_o_x,tradeflow_comtrade_d_x,tradeflow_imf_o_x,tradeflow_imf_d_x,sum_tf
2020,VNM,COL,460337.4789,7,5,9.81,18303,0,0,0,0,0,0,0,1,343242570.8,270299982.9,460337.464,622568.811,461563.75,622568.812,1082906.275
2020,VNM,DEU,6638896.626,7,1,9.14,9287,0,0,0,0,0,0,0,1,343242570.8,3846413929,6638569.847,11703811.45,6645141,8651651,18342381.3
2020,VNM,FRA,3262023.202,7,1,9.22,10142,0,0,0,0,1,0,0,1,343242570.8,2630317731,3262023.183,4141858.877,3298995.5,4140172,7403882.06
2020,VNM,IDN,2823619.834,7,7,7.54,1876,0,0,0,0,0,1,0,1,343242570.8,1058688935,2823619.814,3130454.18,2832703.5,3130605.75,5954073.994
2020,VNM,IND,5234076.827,7,5.5,8.20,3652,0,0,0,0,0,0,1,1,343242570.8,2667687952,5234076.806,5564634.447,5238416.5,5557137,10798711.25
2020,VNM,JPN,19269479.1,7,9,8.37,4327,0,0,0,0,0,0,0,1,343242570.8,5040107754,19259050.27,22035853.43,19268348,22023738,41294903.7
2020,VNM,KHM,4221095.952,7,7,5.35,211,1,0,0,1,0,1,0,1,343242570.8,25872798.01,4221095.925,2655998.181,4279380.5,2655998.25,6877094.106
2020,VNM,KOR,19125191.19,7,9,8.19,3599,0,0,0,0,0,0,0,1,343242570.8,1637895803,19122798.92,20575110.39,19143346,20576626,39697909.31
2020,VNM,LAO,569114.5141,7,7,6.81,911,1,0,0,1,0,1,0,1,343242570.8,18981800.71,569114.49,,572037.5,606359.812,569114.49
2020,VNM,LKA,214600.0938,7,5.5,8.00,2979,0,0,0,0,0,0,0,1,343242570.8,80969683.54,214600.075,250791.15,214757.203,250791.172,465391.225
2020,VNM,MMR,633261.1872,7,6.5,7.18,1319,0,0,0,0,0,1,0,1,343242570.8,78930257.23,633261.165,588105.368,639940.375,588099.938,1221366.533
2020,VNM,MYS,3387832.901,7,8,6.91,1005,0,0,0,0,0,1,0,1,343242570.8,337006023.8,3386580.322,4276152.241,3364297.5,4293160,7662732.563
2020,VNM,NZL,498795.7961,7,12,9.09,8840,0,0,0,0,0,0,0,1,343242570.8,211734532.3,498795.774,632494.474,498919.938,633998.125,1131290.248
2020,VNM,PAK,396858.657,7,5,8.40,4458,0,0,0,0,0,0,0,1,343242570.8,300306331.7,396858.638,437951.66,397065.312,438805.844,834810.298
2020,VNM,PHL,3563388.566,7,8,7.39,1612,0,0,0,0,0,1,0,1,343242570.8,361751116.3,3563388.545,3121309.882,3552805.75,3074809,6684698.427
2020,VNM,RUS,2849201.366,7,3,8.95,7718,0,0,0,0,0,0,0,1,343242570.8,1488321875,2849201.346,4045348.544,2853594,4044961.5,6894549.89
2020,VNM,SGP,3009332.682,7,8,7.00,1092,0,0,0,0,0,1,0,1,343242570.8,345295933.9,3009332.133,4005285.303,3039564.25,3157968.75,7014617.436
2020,VNM,THA,4904499.747,7,7,6.61,745,0,0,0,0,0,1,0,1,343242570.8,499681757,4904122.847,5496091.835,4859024.5,5464558,10400214.68
2020,VNM,USA,77072438.53,7,5,9.57,14306,0,0,0,0,0,0,0,1,343242570.8,20893743833,77072381.94,83211776.99,77151200,79645032,160284158.9
2020,VNM,VNM,,7,7,5.38,216,0,0,0,0,0,1,0,0,343242570.8,343242570.8,,,,,0
2020,VNM,ZAF,681142.0931,7,2,9.15,9424,0,0,0,0,0,0,0,1,343242570.8,335442101.4,681142.071,880013.365,681456.688,924549.125,1561155.436
2020,ZAF,ARE,1533980.457,2,4,8.76,6405,0,0,0,0,0,0,0,1,335442101.4,358868765.2,1533980.429,1590644.794,1577605.625,3692234,3124625.223
2020,ZAF,AUS,759636.872,2,10,9.24,10347,0,1,1,0,0,0,0,1,335442101.4,1327836171,759636.847,754418.575,761301.875,771591.75,1514055.422
2020,ZAF,BRN,885.21379,2,8,9.21,9948,0,0,0,0,0,0,0,1,335442101.4,12005825.77,885.209,43055.717,872.695,43712.652,43940.926
2020,ZAF,CAN,309112.6539,2,5,9.50,13335,0,1,1,0,0,0,0,1,335442101.4,1645423408,309112.627,930683.142,308120.406,1509551.25,1239795.769
2020,ZAF,CHL,57100.64477,2,4,9.13,9192,0,0,0,0,0,0,0,1,335442101.4,252727193.7,57100.628,52939.094,57569.719,52939.117,110039.722
2020,ZAF,CHN,9793794.89,2,8,9.37,11775,0,0,0,0,0,0,0,1,335442101.4,14687673893,9793794.86,19477695.87,9908781,20607956,29271490.73
2020,ZAF,COL,19093.75592,2,5,9.35,11451,0,0,0,0,0,0,0,1,335442101.4,270299982.9,19093.734,19403.594,19306.992,19403.611,38497.328
2020,ZAF,DEU,6399406.291,2,1,9.09,8837,0,0,0,0,0,0,0,1,335442101.4,3846413929,6389503.451,8963181.685,7073630.5,8597070,15352685.14
2020,ZAF,FRA,564179.9931,2,1,9.07,8697,0,0,0,0,0,0,0,1,335442101.4,2630317731,564179.97,529598.754,563396.875,535380.25,1093778.724
2020,ZAF,IDN,504802.9829,2,7,9.06,8596,0,0,0,0,0,0,0,1,335442101.4,1058688935,504802.959,688881.483,469562.531,688881.5,1193684.442
2020,ZAF,IND,3226511.871,2,5.5,8.99,8029,0,1,1,0,0,0,0,1,335442101.4,2667687952,3226511.846,5260009.021,3163760.25,6676586,8486520.867
2020,ZAF,JPN,3792820.309,2,9,9.51,13538,0,0,0,0,0,0,0,1,335442101.4,5040107754,3792820.283,5759734.315,3816284.25,5761094.5,9552554.598
2020,ZAF,KHM,11551.03167,2,7,9.14,9298,0,0,0,0,0,0,0,1,335442101.4,25872798.01,11551.021,8330.37,12321.825,8330.378,19881.391
2020,ZAF,KOR,1388509.424,2,9,9.43,12483,0,0,1,0,0,0,0,1,335442101.4,1637895803,1388509.4,1684177.862,1416422.5,1696797,3072687.262
2020,ZAF,LAO,62.36556241,2,7,9.15,9422,0,0,0,0,0,0,0,1,335442101.4,18981800.71,62.364,,61.946,65.663,62.364
2020,ZAF,LKA,172383.4673,2,5.5,8.81,6686,0,0,0,0,0,0,0,1,335442101.4,80969683.54,172383.453,229076.218,179221.781,229076.234,401459.671
2020,ZAF,MMR,6299.569978,2,6.5,9.08,8768,0,0,0,0,0,0,0,1,335442101.4,78930257.23,6299.558,4431.039,6226.195,4430,10730.597
2020,ZAF,MYS,350119.095,2,8,9.05,8545,0,0,0,0,0,0,0,1,335442101.4,337006023.8,350119.071,508620.236,345777.469,511766.625,858739.307
2020,ZAF,NZL,68749.91194,2,12,9.41,12206,0,1,1,0,0,0,0,1,335442101.4,211734532.3,68749.887,78554.329,68685.188,78698.805,147304.216
2020,ZAF,PAK,723072.4506,2,5,8.86,7042,0,1,1,0,0,0,0,1,335442101.4,300306331.7,723072.433,921567.719,733905.938,924144.25,1644640.152
2020,ZAF,PHL,49231.31712,2,8,9.31,11007,0,1,1,0,0,0,0,1,335442101.4,361751116.3,49231.295,54445.064,56755.473,51783.602,103676.359
2020,ZAF,RUS,381572.9747,2,3,9.12,9126,0,0,0,0,0,0,0,1,335442101.4,1488321875,381572.952,692229.034,372764.688,693381.5,1073801.986
2020,ZAF,SGP,507033.0056,2,8,9.07,8664,0,1,1,0,0,0,0,1,335442101.4,345295933.9,507032.978,372340.088,511843.281,324128.594,879373.066
2020,ZAF,THA,367942.8418,2,7,9.10,8997,0,0,0,0,0,0,0,1,335442101.4,499681757,367942.817,448115.46,366487.281,473472.625,816058.277
2020,ZAF,USA,7131494.411,2,5,9.46,12833,0,1,1,0,0,0,0,1,335442101.4,20893743833,7131494.36,9971751.974,7163859.5,11370216,17103246.33
2020,ZAF,VNM,602173.8344,2,7,9.15,9424,0,0,0,0,0,0,0,1,335442101.4,343242570.8,602173.809,714235.599,576774.188,720721.75,1316409.408
2020,ZAF,ZAF,,2,2,6.03,415,0,0,0,0,0,0,0,0,335442101.4,335442101.4,,,,,0
